PromedionaSueldos;target;No_Radicacion;FechaCreacion;Id_Tramite;Tramite;id_TipoLiquidacion;TipoLiquidacion;Id_Instancia;Instancia;TiemposPublicos;Id_TipoDoc;Documento;CodigoDane;Id_TipoDeSolicitante;TipoDeSolicitante;Id_Origen;Origen;Id_proceso_Entrada;proceso_Entrada;Id_Oficina;Oficina
24;MANUAL;2022_11563020;44790;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
13,2;MANUAL;2022_11564344;44790;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;6;Apoderado;1;DianaanaDia;1;Estandarización;36;OFICINAnaSECCIONALnaBnaPALMIRA
18,5;MANUAL;2022_11572552;44790;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;11;OFICINAnaSECCIONALnaAnaBUCARAMANGA
2;MANUAL;2022_11577754;44790;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;64;PUNTOnaDEnaATENCIONnaAnaENVIGADO
4;MANUAL;2022_11578483;44790;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
15,7;MANUAL;2022_11583840;44790;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;6;OFICINAnaCENTROCCIDENTALnaMEDELLIN
17,7;MANUAL;2022_11613923;44791;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;17;OFICINAnaSECCIONALnaAnaCHAPINEROna(ANTIGUAnaCALLEna71)
10;MANUAL;2022_11627031;44791;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;8;OFICINAnaSECCIONALnaAnaBARRANQUILLAnaCENTRO
18,9;MANUAL;2022_11632322;44791;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;32;OFICINAnaSECCIONALnaBnaFACATATIVÁ
13,2;MANUAL;2022_11639372;44791;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;6;Apoderado;1;DianaanaDia;1;Estandarización;23;OFICINAnaSECCIONALnaAnaPEREIRA
14,6;MANUAL;2022_11641784;44791;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;25;OFICINAnaSECCIONALnaAnaSALITRE
17,4;MANUAL;2022_11669148;44791;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;49;OFICINAnaSECCIONALnaBnaZIPAQUIRÁ
18,1;MANUAL;2022_11675951;44791;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;24;OFICINAnaSECCIONALnaAnaPRADOna(ANTERIORnaCEDRITOS)
12,4;MANUAL;2022_11721207;44792;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;12;OFICINAnaSECCIONALnaAnaCALInaCENTRO
12;MANUAL;2022_11725552;44792;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;22;OFICINAnaSECCIONALnaAnaPASTO
7;MANUAL;2022_11727816;44792;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;12;OFICINAnaSECCIONALnaAnaCALInaCENTRO
9,1;MANUAL;2022_11729376;44792;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;10;OFICINAnaSECCIONALnaAnaBOGOTAnaSUR
14,9;MANUAL;2022_11738202;44792;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;21;OFICINAnaSECCIONALnaAnaNEIVA
14,7;MANUAL;2022_11738630;44792;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;37;OFICINAnaSECCIONALnaBnaPOPAYAN
20,7;MANUAL;2022_11741958;44792;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;75;ROTONDAnaDESPACHOSnaJUDICIALES
15,1;MANUAL;2022_11741972;44792;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;75;ROTONDAnaDESPACHOSnaJUDICIALES
14,9;MANUAL;2022_11742325;44792;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;26;OFICINAnaSECCIONALnaAnaTEUSAQUILLOna(ANTERIORnaCUNDINAMARCA)
19,5;MANUAL;2022_11743719;44792;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
22,5;MANUAL;2022_11744414;44792;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;6;OFICINAnaCENTROCCIDENTALnaMEDELLIN
12,6;MANUAL;2022_11750483;44792;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;10;OFICINAnaSECCIONALnaAnaBOGOTAnaSUR
18;MANUAL;2022_11772861;45015;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;;;1;DianaanaDia;1;Estandarización;74;REPRESA
3;MANUAL;2022_11777018;44792;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;75;ROTONDAnaDESPACHOSnaJUDICIALES
22,4;MANUAL;2022_11807653;44795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
22,9;MANUAL;2022_11811580;44795;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;6;OFICINAnaCENTROCCIDENTALnaMEDELLIN
7;MANUAL;2022_11814861;44795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;5;OFICINAnanaSECCIONALnaBnaMEDELLINnaNORTE
14,1;MANUAL;2022_11818818;44795;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;64;PUNTOnaDEnaATENCIONnaAnaENVIGADO
17,4;MANUAL;2022_11829053;44795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;10;OFICINAnaSECCIONALnaAnaBOGOTAnaSUR
13,6;MANUAL;2022_11830465;44795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;44;OFICINAnaSECCIONALnaBnaSOACHA
22,5;MANUAL;2022_11834666;44795;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;11;OFICINAnaSECCIONALnaAnaBUCARAMANGA
16,5;MANUAL;2022_11838619;44795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;64;PUNTOnaDEnaATENCIONnaAnaENVIGADO
18,3;MANUAL;2022_11841911;44795;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;18;OFICINAnaSECCIONALnaAnaCUCUTA
14,4;MANUAL;2022_11847072;44795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;28;OFICINAnaSECCIONALnaAnaVILLAVICENCIO
8;MANUAL;2022_11848449;44795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;21;OFICINAnaSECCIONALnaAnaNEIVA
3,8;MANUAL;2022_11854030;44795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
17,7;MANUAL;2022_11856710;44795;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;25;OFICINAnaSECCIONALnaAnaSALITRE
18,7;MANUAL;2022_11860756;44795;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;32;TerceronaautorizadonaAfiliadonatiemposnapúblicosnaNOnaCo;1;DianaanaDia;1;Estandarización;12;OFICINAnaSECCIONALnaAnaCALInaCENTRO
12;MANUAL;2022_11861344;44795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
15,7;MANUAL;2022_11863152;44795;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;11;OFICINAnaSECCIONALnaAnaBUCARAMANGA
4;MANUAL;2022_11880202;44796;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;36;OFICINAnaSECCIONALnaBnaPALMIRA
11;MANUAL;2022_11885463;44796;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;14;OFICINAnaSECCIONALnaAnaCALInaSUR
17,9;MANUAL;2022_11889505;44796;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;4;AfiliadonatiemposnapúblicosnaCotizadosnaanaColpensiones;1;DianaanaDia;1;Estandarización;43;OFICINAnaSECCIONALnaBnaSINCELEJO
13,9;MANUAL;2022_11894149;44796;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;6;OFICINAnaCENTROCCIDENTALnaMEDELLIN
22,9;MANUAL;2022_11898601;44796;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;6;Apoderado;1;DianaanaDia;1;Estandarización;11;OFICINAnaSECCIONALnaAnaBUCARAMANGA
21,5;MANUAL;2022_11899633;44796;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;64;PUNTOnaDEnaATENCIONnaAnaENVIGADO
17,3;MANUAL;2022_11915164;44796;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;14;OFICINAnaSECCIONALnaAnaCALInaSUR
18,1;MANUAL;2022_11959799;44797;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;10;OFICINAnaSECCIONALnaAnaBOGOTAnaSUR
21,5;MANUAL;2022_11960902;44797;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
20;MANUAL;2022_11963603;44797;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;49;OFICINAnaSECCIONALnaBnaZIPAQUIRÁ
14,7;MANUAL;2022_11968509;44797;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;26;OFICINAnaSECCIONALnaAnaTEUSAQUILLOna(ANTERIORnaCUNDINAMARCA)
17,3;MANUAL;2022_11971944;44797;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
7;MANUAL;2022_11977755;44797;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;32;OFICINAnaSECCIONALnaBnaFACATATIVÁ
16,9;MANUAL;2022_11980167;44797;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;6;Apoderado;1;DianaanaDia;1;Estandarización;83;SUPERCADEnaCARRERAna30
3;MANUAL;2022_11986787;44797;1;Auxiliosnafunerarios;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;11;Beneficiario;1;DianaanaDia;1;Estandarización;19;OFICINAnaSECCIONALnaAnaIBAGUE
7;MANUAL;2022_11993910;44797;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
4;MANUAL;2022_11998867;44797;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
22,1;MANUAL;2022_11999886;44797;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
4;MANUAL;2022_12009691;44797;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;6;Apoderado;1;DianaanaDia;1;Estandarización;6;OFICINAnaCENTROCCIDENTALnaMEDELLIN
19,1;MANUAL;2022_12050261;44798;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;13;OFICINAnaSECCIONALnaAnaCALInaNORTE
7;MANUAL;2022_12057610;44798;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;28;OFICINAnaSECCIONALnaAnaVILLAVICENCIO
9;MANUAL;2022_12057734;44798;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;6;Apoderado;1;DianaanaDia;1;Estandarización;83;SUPERCADEnaCARRERAna30
20;MANUAL;2022_12058618;44798;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;81;SUPERCADEnaBOSA
16,2;MANUAL;2022_12065916;44798;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;50;OFICINAnaSECCIONALnaCnanaAPARTADÓ
2,9;MANUAL;2022_12067662;44798;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;37;OFICINAnaSECCIONALnaBnaPOPAYAN
18;MANUAL;2022_12072127;44798;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;6;Apoderado;1;DianaanaDia;1;Estandarización;26;OFICINAnaSECCIONALnaAnaTEUSAQUILLOna(ANTERIORnaCUNDINAMARCA)
19,3;MANUAL;2022_12072490;44798;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
16,6;MANUAL;2022_12077951;44798;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;12;OFICINAnaSECCIONALnaAnaCALInaCENTRO
19,7;MANUAL;2022_12085277;44798;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;14;OFICINAnaSECCIONALnaAnaCALInaSUR
15,4;MANUAL;2022_12092574;44798;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
22,8;MANUAL;2022_12097963;44798;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;58;OFICINAnaSECCIONALnaCnaMOCOA
22,5;MANUAL;2022_12098808;44798;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;46;OFICINAnaSECCIONALnaBnaTULUÁ
16;MANUAL;2022_12101408;44798;1;Auxiliosnafunerarios;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;20;OFICINAnaSECCIONALnaAnaMEDELLÍNnaSUR
13,9;MANUAL;2022_12120618;44799;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;7;OFICINAnaSECCIONALnaAnaARMENIA
22,4;MANUAL;2022_12126212;44799;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;18;Terceronaautorizado;1;DianaanaDia;1;Estandarización;32;OFICINAnaSECCIONALnaBnaFACATATIVÁ
18,6;MANUAL;2022_12127722;44799;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;12;OFICINAnaSECCIONALnaAnaCALInaCENTRO
4;MANUAL;2022_12131824;44799;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;28;OFICINAnaSECCIONALnaAnaVILLAVICENCIO
14,7;MANUAL;2022_12132246;44799;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
20,8;MANUAL;2022_12137622;44799;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
12,2;MANUAL;2022_12165614;44799;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;14;OFICINAnaSECCIONALnaAnaCALInaSUR
5,9;MANUAL;2022_12167707;44799;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;6;Apoderado;1;DianaanaDia;1;Estandarización;7;OFICINAnaSECCIONALnaAnaARMENIA
13;MANUAL;2022_12172734;44799;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
20;MANUAL;2022_12210335;44802;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;5;OFICINAnanaSECCIONALnaBnaMEDELLINnaNORTE
13,3;MANUAL;2022_12217606;44802;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;36;EmpleadornaafiliadonatiemposnapúblicosnaNOnacotizadosnaa;1;DianaanaDia;1;Estandarización;72;REGIONALnaEJEnaCAFETERO
17,3;MANUAL;2022_12218099;44802;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;25;OFICINAnaSECCIONALnaAnaSALITRE
19,6;MANUAL;2022_12222050;44802;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;28;OFICINAnaSECCIONALnaAnaVILLAVICENCIO
17,7;MANUAL;2022_12223337;44802;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;6;Apoderado;1;DianaanaDia;1;Estandarización;36;OFICINAnaSECCIONALnaBnaPALMIRA
16;MANUAL;2022_12224422;44802;7;Indemnizaciónnavejez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;16;OFICINAnaSECCIONALnaAnaCARTAGENA
1;MANUAL;2022_12227039;44802;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;1;Estandarización;27;OFICINAnaSECCIONALnaAnaTUNJA
12,5;MANUAL;2022_12232813;44802;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;;1;Afiliado;1;DianaanaDia;1;Estandarización;70;Radicacionnaweb
